datetime,portfolio_value,cash,return
2020-03-30 09:30:00-04:00,100000.0,100000.0,
2020-03-31 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-14 09:30:00-04:00,98963.20098876953,174827.80395507812,-0.010367990112304715
2020-04-15 09:30:00-04:00,99883.90197753906,174827.80395507812,0.009303468153521122
2020-04-16 09:30:00-04:00,99457.30560302734,174827.80395507812,-0.004270922201333738
2020-04-17 09:30:00-04:00,97775.20263671875,174827.80395507812,-0.016912814560073874
2020-04-18 09:30:00-04:00,97775.20263671875,174827.80395507812,0.0
2020-04-20 09:30:00-04:00,98523.10791015625,174827.80395507812,0.0076492326609265415
2020-04-21 09:30:00-04:00,100110.70098876953,174827.80395507812,0.016113915935954903
2020-04-22 09:30:00-04:00,99673.3023071289,174827.80395507812,-0.004369150124018173
2020-04-23 09:30:00-04:00,99095.50659179688,174827.80395507812,-0.00579689547710216
2020-04-24 09:30:00-04:00,99030.70098876953,174827.80395507812,-0.0006539711562735251
2020-04-25 09:30:00-04:00,99030.70098876953,174827.80395507812,0.0
2020-04-27 09:30:00-04:00,97845.4052734375,174827.80395507812,-0.011968972283316948
2020-04-28 09:30:00-04:00,100553.50247192383,-33024.67248535156,0.02767730575511762
2020-04-29 09:30:00-04:00,100787.5969543457,-33024.67248535156,0.0023280589603253965
2020-04-30 09:30:00-04:00,100870.2135925293,-33024.67248535156,0.0008197103679434825
2020-05-01 09:30:00-04:00,97932.61639404297,-33024.67248535156,-0.029122543651517452
2020-05-02 09:30:00-04:00,97932.61639404297,-33024.67248535156,0.0
